course_id,discipline,distance,nb_partants,allocation,taux_hippo,confiance_top1,cote_top1,ecart_top2,std_probas,temperature,precipitation,vent_kmh,terrain_lourd,erreur_top1,top1_dans_top5,gagnant_rang_chez_victor,precision_quinte,victor_correct,tranche_conf,tranche_dist
8719,TROT_MONTE,2400,12,12000,0.4345,82.69,3.3,8.99,14.25,27.5,0.0,19.5,0,99,0,2,3,0,>65%,Fond
8720,TROT_MONTE,2400,11,20000,0.4345,83.18,3.4,13.38,10.93,27.5,0.0,19.5,0,8,0,3,4,0,>65%,Fond
8724,CROSS,2850,18,24000,0.3574,75.83,3.3,20.29,15.78,16.8,0.0,14.8,0,10,0,99,2,0,>65%,Fond
8726,CROSS,2850,18,24000,0.3574,54.85,9.5,0.21,7.33,16.8,0.0,14.8,0,8,0,3,2,0,45-55%,Fond
8736,CROSS,2150,14,21000,0.3574,75.34,2.8,7.6,9.28,16.8,0.0,14.8,0,99,0,3,1,0,>65%,Long
8737,CROSS,2850,15,24000,0.3574,72.36,4.6,4.48,9.48,16.8,0.0,14.8,0,5,1,2,4,1,>65%,Fond
8740,CROSS,2400,16,34000,0.3591,63.35,4.2,4.88,6.46,15.0,0.0,10.0,0,99,0,99,0,0,55-65%,Fond
8741,CROSS,2400,10,23000,0.3591,85.63,2.1,14.74,8.44,15.0,0.0,10.0,0,99,0,5,2,0,>65%,Fond
8742,CROSS,2550,18,26000,0.3591,41.51,13.0,4.17,6.13,15.0,0.0,10.0,0,99,0,99,0,0,30-45%,Fond
8744,CROSS,2400,16,34000,0.3591,68.19,4.6,39.21,18.03,15.0,0.0,10.0,0,1,1,1,2,1,>65%,Fond
8745,CROSS,2850,13,27000,0.3574,55.07,12.0,11.12,8.44,16.8,0.0,14.8,0,99,0,99,1,0,55-65%,Fond
8748,CROSS,2875,16,50000,0.3125,70.91,3.0,4.97,9.29,15.0,0.0,10.0,0,5,1,4,3,1,>65%,Fond
8749,CROSS,2400,16,34000,0.3591,40.56,10.0,8.43,9.68,15.0,0.0,10.0,0,8,0,99,1,0,30-45%,Fond
8754,CROSS,2100,10,206027,0.5,79.13,3.5,0.85,8.5,15.0,0.0,10.0,0,3,1,3,3,1,>65%,Long
8755,TROT_MONTE,1600,16,11208,0.4633,76.92,3.8,14.85,11.24,15.0,0.0,10.0,0,3,1,2,3,1,>65%,Moyen
8760,CROSS,2625,13,17500,0.3244,70.52,6.2,1.35,7.43,15.0,0.0,10.0,0,2,1,3,3,1,>65%,Fond
8763,CROSS,2800,15,20000,0.3571,62.91,7.0,0.69,3.53,15.0,0.0,10.0,0,4,1,10,2,1,55-65%,Fond
8767,CROSS,2150,11,6000,0.3574,82.48,2.7,5.88,4.81,16.8,0.0,14.8,0,2,1,5,4,1,>65%,Long
8769,TROT_MONTE,1300,12,7540,0.4633,84.7,3.2,2.15,18.41,15.0,0.0,10.0,0,4,1,99,3,1,>65%,Sprint
8770,TROT_MONTE,2100,11,12207,0.4633,75.98,4.8,19.54,14.6,15.0,0.0,10.0,0,3,1,4,2,1,>65%,Long
8771,TROT_MONTE,1200,13,6410,0.4633,70.92,6.1,13.39,16.26,15.0,0.0,10.0,0,7,0,99,2,0,>65%,Sprint
8773,TROT_MONTE,1200,13,6410,0.4633,72.17,5.3,21.53,15.34,15.0,0.0,10.0,0,4,1,6,2,1,>65%,Sprint
8774,TROT_MONTE,1300,12,7540,0.4633,54.54,12.0,0.37,8.08,15.0,0.0,10.0,0,5,1,4,2,1,45-55%,Sprint
8778,TROT_MONTE,2400,14,21000,0.4389,80.61,3.1,18.25,12.17,20.0,0.0,15.2,0,1,1,1,3,1,>65%,Fond
8779,TROT_MONTE,2400,15,23000,0.4389,53.07,8.9,6.23,5.05,20.0,0.0,15.2,0,12,0,99,1,0,45-55%,Fond
8780,TROT_MONTE,2000,12,27000,0.4389,73.24,5.0,16.06,14.81,20.0,0.0,15.2,0,5,1,2,2,1,>65%,Long
8783,TROT_MONTE,2400,15,23000,0.4389,79.09,3.7,16.34,19.22,20.0,0.0,15.2,0,3,1,4,3,1,>65%,Fond
8786,TROT_MONTE,1400,12,34251,0.4348,76.57,4.1,10.16,24.07,15.0,0.0,10.0,0,1,1,1,1,1,>65%,Sprint
8789,TROT_MONTE,2400,8,16500,0.4696,85.34,3.7,15.78,17.39,15.0,0.0,10.0,0,2,1,99,3,1,>65%,Fond
8795,TROT_MONTE,1400,8,75351,0.4348,92.77,1.8,12.23,17.37,15.0,0.0,10.0,0,1,1,1,2,1,>65%,Sprint
8798,TROT_MONTE,1400,12,34251,0.4348,70.75,5.0,12.87,12.06,15.0,0.0,10.0,0,2,1,99,2,1,>65%,Sprint
8802,TROT_MONTE,2000,16,53000,0.4389,86.99,2.3,42.38,20.84,20.0,0.0,15.2,0,1,1,1,2,1,>65%,Long
8803,TROT_MONTE,1600,8,27000,0.4389,91.54,2.8,9.82,6.81,20.0,0.0,15.2,0,2,1,3,5,1,>65%,Moyen
8809,TROT_MONTE,2000,7,55000,0.4389,93.14,2.5,1.92,7.81,20.0,0.0,15.2,0,3,1,4,4,1,>65%,Long
8812,TROT_MONTE,1600,10,55000,0.4389,74.89,5.4,2.57,10.05,20.0,0.0,15.2,0,4,1,99,2,1,>65%,Moyen
8813,TROT_MONTE,2000,8,80000,0.4389,93.42,1.9,13.11,9.23,20.0,0.0,15.2,0,3,1,7,4,1,>65%,Long
8816,TROT_MONTE,2000,16,53000,0.4389,47.35,11.0,1.47,12.47,20.0,0.0,15.2,0,6,0,99,2,0,45-55%,Long
8819,TROT_MONTE,1400,10,80000,0.4389,67.87,8.0,2.31,9.17,20.0,0.0,15.2,0,5,1,99,3,1,>65%,Sprint
8823,CROSS,2400,16,24000,0.3591,77.68,3.8,8.69,9.68,15.0,0.0,10.0,0,1,1,1,4,1,>65%,Fond
8825,CROSS,2550,14,6000,0.3591,70.51,3.4,16.72,14.67,15.0,0.0,10.0,0,3,1,99,2,1,>65%,Fond
8827,TROT_ATTELE,2550,13,30000,0.3591,67.01,5.9,9.91,10.33,15.0,0.0,10.0,0,99,0,99,2,0,>65%,Fond
8829,CROSS,2550,14,23000,0.3591,67.76,5.3,0.01,13.27,15.0,0.0,10.0,0,3,1,99,3,1,>65%,Fond
8834,CROSS,2400,15,20000,0.3591,75.13,2.5,24.88,14.1,15.0,0.0,10.0,0,5,1,99,1,1,>65%,Fond
8841,TROT_MONTE,1400,14,21000,0.4696,77.37,3.9,3.48,6.17,15.0,0.0,10.0,0,99,0,8,2,0,>65%,Sprint
8843,TROT_MONTE,1400,12,23000,0.4696,71.61,4.5,22.32,18.18,15.0,0.0,10.0,0,2,1,99,2,1,>65%,Sprint
8845,PLAT,4000,11,29000,0.4696,81.91,3.0,5.86,10.41,15.0,0.0,10.0,0,8,0,99,2,0,>65%,Fond
8848,TROT_MONTE,2000,16,17000,0.4696,59.09,7.3,0.33,5.83,15.0,0.0,10.0,0,5,1,6,1,1,55-65%,Long
8852,TROT_MONTE,2000,16,15000,0.4696,60.19,6.0,0.04,5.27,15.0,0.0,10.0,0,2,1,6,3,1,55-65%,Long
8853,CROSS,1925,11,4000,0.5159,77.93,2.7,7.31,11.37,15.0,0.0,10.0,0,3,1,3,4,1,>65%,Long
8854,CROSS,2400,10,4000,0.5159,86.82,1.5,24.88,19.34,15.0,0.0,10.0,0,99,0,2,3,0,>65%,Fond
8856,CROSS,2400,10,4000,0.5159,78.97,3.8,13.37,17.48,15.0,0.0,10.0,0,99,0,99,2,0,>65%,Fond
8862,CROSS,2200,16,27000,0.3572,69.72,3.6,2.77,9.39,15.0,0.0,10.0,0,13,0,5,2,0,>65%,Long
8863,CROSS,1925,10,4000,0.5159,84.31,2.2,3.84,10.45,15.0,0.0,10.0,0,2,1,3,4,1,>65%,Long
8867,OBSTACLE,5000,8,30000,0.4148,82.78,2.8,4.11,6.08,16.5,0.1,19.2,0,2,1,2,3,1,>65%,Fond
8868,TROT_MONTE,3000,8,20000,0.4148,84.9,3.6,1.63,5.05,16.5,0.1,19.2,0,2,1,3,4,1,>65%,Fond
8869,PLAT,3700,8,26000,0.4148,88.43,2.5,15.97,15.6,16.5,0.1,19.2,0,99,0,99,2,0,>65%,Fond
8873,CROSS,2400,11,4000,0.5159,69.68,6.6,14.19,7.0,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Fond
8874,CROSS,1925,13,4000,0.5159,70.84,5.0,29.51,14.12,15.0,0.0,10.0,0,4,1,99,1,1,>65%,Long
8876,CROSS,1925,13,4000,0.5159,74.82,4.2,17.84,10.61,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Long
8882,CROSS,2450,16,24000,0.3572,71.36,4.8,7.48,10.23,15.0,0.0,10.0,0,99,0,3,1,0,>65%,Fond
8884,CROSS,2450,11,24000,0.3572,75.16,3.0,7.8,6.84,15.0,0.0,10.0,0,99,0,99,1,0,>65%,Fond
8885,CROSS,2450,16,35000,0.3572,82.55,1.7,21.22,11.06,15.0,0.0,10.0,0,1,1,1,4,1,>65%,Fond
8888,CROSS,2200,18,21000,0.3572,42.48,28.0,1.76,4.01,15.0,0.0,10.0,0,2,1,99,1,1,30-45%,Long
8889,TROT_ATTELE,2450,10,29000,0.3572,91.7,1.6,21.18,13.26,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Fond
8890,CROSS,2200,18,21000,0.3572,79.53,1.3,28.24,17.99,15.0,0.0,10.0,0,1,1,1,2,1,>65%,Long
8891,TROT_ATTELE,2450,16,24000,0.3572,71.63,3.0,6.06,11.72,15.0,0.0,10.0,0,9,0,2,1,0,>65%,Fond
8894,CROSS,2450,12,24000,0.3572,71.49,3.8,0.09,6.62,15.0,0.0,10.0,0,99,0,99,2,0,>65%,Fond
8901,TROT_MONTE,1100,14,1931,0.4412,70.53,5.2,0.79,5.01,15.0,0.0,10.0,0,9,0,4,4,0,>65%,Sprint
8902,TROT_MONTE,1100,10,1737,0.4412,82.98,4.2,8.61,19.28,15.0,0.0,10.0,0,5,1,99,3,1,>65%,Sprint
8906,TROT_MONTE,2100,12,12000,0.449,73.91,4.7,8.96,13.76,15.0,0.0,10.0,0,9,0,99,3,0,>65%,Long
8907,TROT_MONTE,3000,10,20000,0.449,84.44,3.3,10.77,7.01,15.0,0.0,10.0,0,2,1,2,4,1,>65%,Fond
8908,PLAT,3800,6,30000,0.449,95.65,2.2,3.5,5.09,15.0,0.0,10.0,0,4,1,2,4,1,>65%,Fond
8910,TROT_MONTE,1100,10,1737,0.4412,83.87,3.4,1.75,11.02,15.0,0.0,10.0,0,2,1,99,3,1,>65%,Sprint
8911,CROSS,2675,15,21000,0.3125,64.16,5.1,0.19,4.41,15.0,0.0,10.0,0,2,1,8,2,1,55-65%,Fond
8912,TROT_MONTE,1100,10,1737,0.4412,86.97,3.3,8.86,7.01,15.0,0.0,10.0,0,2,1,9,3,1,>65%,Sprint
8914,TROT_MONTE,1100,10,1737,0.4412,87.28,3.0,2.62,5.6,15.0,0.0,10.0,0,3,1,2,3,1,>65%,Sprint
8918,TROT_MONTE,2400,16,15000,0.4148,79.52,3.4,13.86,9.35,16.5,0.1,19.2,0,1,1,1,2,1,>65%,Fond
8921,TROT_MONTE,1300,13,23000,0.4148,69.09,5.6,0.48,10.59,16.5,0.1,19.2,0,3,1,2,2,1,>65%,Sprint
8924,TROT_MONTE,1650,11,20000,0.4148,74.91,5.7,2.46,5.01,16.5,0.1,19.2,0,5,1,8,3,1,>65%,Moyen
8930,TROT_MONTE,2100,12,16000,0.449,85.83,2.4,26.83,12.87,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Long
8931,TROT_MONTE,2100,9,20000,0.449,88.53,2.9,9.5,8.15,15.0,0.0,10.0,0,1,1,1,4,1,>65%,Long
8936,TROT_MONTE,2300,12,21000,0.449,82.67,3.4,2.14,10.89,15.0,0.0,10.0,0,5,1,2,3,1,>65%,Fond
8938,TROT_MONTE,2300,12,12000,0.449,69.4,6.9,4.5,8.83,15.0,0.0,10.0,0,4,1,2,3,1,>65%,Fond
8940,CROSS,2200,15,40000,0.3909,72.63,2.9,9.98,16.54,15.2,0.2,9.4,0,1,1,1,2,1,>65%,Long
8941,CROSS,2100,15,12000,0.3909,66.43,5.1,1.24,7.89,15.2,0.2,9.4,0,2,1,99,3,1,>65%,Long
8949,CROSS,2100,11,18000,0.3909,75.31,2.9,3.98,6.54,15.2,0.2,9.4,0,3,1,5,4,1,>65%,Long
8950,CROSS,2200,7,40000,0.3909,85.82,3.4,3.22,3.29,15.2,0.2,9.4,0,2,1,3,3,1,>65%,Long
8951,CROSS,2200,15,40000,0.3909,57.03,7.6,11.05,10.2,15.2,0.2,9.4,0,99,0,99,2,0,55-65%,Long
8956,TROT_MONTE,1500,9,7000,0.4316,84.21,3.8,4.37,11.88,15.0,0.0,10.0,0,3,1,3,4,1,>65%,Moyen
8959,TROT_MONTE,1500,10,7000,0.4316,85.22,2.9,6.17,8.28,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Moyen
8964,TROT_MONTE,1500,11,9000,0.4316,80.95,3.5,1.97,14.12,15.0,0.0,10.0,0,7,0,6,4,0,>65%,Moyen
8967,TROT_MONTE,2100,11,6000,0.4316,79.72,3.8,8.65,7.2,15.0,0.0,10.0,0,3,1,6,2,1,>65%,Long
8972,TROT_MONTE,1500,18,27000,0.4325,63.05,5.5,11.99,10.84,14.1,0.1,16.1,0,11,0,99,1,0,55-65%,Moyen
8973,CROSS,2650,9,5000,0.4444,88.27,2.1,12.15,14.08,15.0,0.0,10.0,0,9,0,99,2,0,>65%,Fond
8974,TROT_MONTE,1500,18,27000,0.4325,46.21,10.0,6.11,5.88,14.1,0.1,16.1,0,12,0,99,1,0,45-55%,Moyen
8975,TROT_MONTE,2100,18,16000,0.4325,41.27,14.0,3.03,2.71,14.1,0.1,16.1,0,13,0,99,1,0,30-45%,Long
8976,TROT_MONTE,1500,18,27000,0.4325,54.24,8.4,17.77,11.11,14.1,0.1,16.1,0,8,0,2,1,0,45-55%,Moyen
8977,CROSS,2650,9,5000,0.4444,77.48,4.1,14.78,15.6,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Fond
8979,CROSS,2150,10,6000,0.4444,82.99,3.1,4.06,5.98,15.0,0.0,10.0,0,99,0,2,4,0,>65%,Long
8980,CROSS,2650,10,5000,0.4444,75.02,7.1,29.18,18.14,15.0,0.0,10.0,0,2,1,99,2,1,>65%,Fond
8984,CROSS,2150,11,5000,0.4444,82.38,2.5,6.39,10.47,15.0,0.0,10.0,0,7,0,2,2,0,>65%,Long
8985,CROSS,2650,8,9000,0.4444,89.07,1.8,2.38,7.52,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Fond
8987,TROT_MONTE,1400,6,30000,0.4325,92.94,6.4,1.34,8.19,14.1,0.1,16.1,0,2,1,99,3,1,>65%,Sprint
8988,TROT_MONTE,1400,7,30000,0.4325,93.05,2.8,1.11,4.69,14.1,0.1,16.1,0,2,1,3,4,1,>65%,Sprint
8995,TROT_MONTE,1500,16,53000,0.4325,63.77,6.1,1.22,7.1,14.1,0.1,16.1,0,8,0,12,3,0,55-65%,Moyen
8999,TROT_MONTE,1600,11,19000,0.4325,78.23,4.1,1.61,6.02,14.1,0.1,16.1,0,5,1,5,4,1,>65%,Moyen
9004,TROT_MONTE,1600,15,27000,0.4325,53.48,8.1,3.72,14.71,14.1,0.1,16.1,0,6,0,99,2,0,45-55%,Moyen
9005,TROT_MONTE,1600,13,27000,0.4325,82.87,3.2,8.4,9.4,14.1,0.1,16.1,0,8,0,3,3,0,>65%,Moyen
9010,CROSS,2350,14,30000,0.3873,81.19,2.2,21.56,17.19,15.0,0.0,10.0,0,99,0,2,3,0,>65%,Fond
9012,CROSS,2350,14,30000,0.3873,57.97,8.6,7.21,11.46,15.0,0.0,10.0,0,2,1,99,1,1,55-65%,Fond
9014,CROSS,3125,12,20000,0.3873,72.21,3.6,0.16,9.0,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Fond
9015,CROSS,3125,13,20000,0.3873,80.3,3.7,3.83,18.92,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Fond
9018,CROSS,2850,12,40000,0.3909,68.37,4.9,2.54,5.82,15.2,0.2,9.4,0,3,1,99,1,1,>65%,Fond
9023,CROSS,2100,11,35000,0.3909,82.37,2.2,16.57,11.37,15.2,0.2,9.4,0,1,1,1,3,1,>65%,Long
9024,TROT_ATTELE,2700,7,70000,0.3909,91.94,1.5,11.32,7.64,15.2,0.2,9.4,0,1,1,1,4,1,>65%,Fond
9029,CROSS,2425,11,20000,0.3873,72.04,3.5,0.98,10.07,15.0,0.0,10.0,0,99,0,6,2,0,>65%,Fond
9030,TROT_ATTELE,2425,15,20000,0.3873,40.1,13.0,1.05,4.66,15.0,0.0,10.0,0,99,0,99,2,0,30-45%,Fond
9037,CROSS,2350,14,6000,0.3873,81.87,2.9,16.47,11.12,15.0,0.0,10.0,0,3,1,5,4,1,>65%,Fond
9039,CROSS,3125,14,26000,0.3873,62.16,9.2,1.52,6.87,15.0,0.0,10.0,0,2,1,99,2,1,55-65%,Fond
9046,CROSS,2350,16,23000,0.3873,77.03,2.7,15.0,13.55,15.0,0.0,10.0,0,2,1,4,2,1,>65%,Fond
9048,CROSS,2100,9,4104,0.4776,86.83,1.8,3.5,13.62,15.0,0.0,10.0,0,2,1,3,3,1,>65%,Long
9051,CROSS,2100,11,4104,0.4776,76.78,3.5,4.67,23.82,15.0,0.0,10.0,0,1,1,1,1,1,>65%,Long
9059,TROT_MONTE,1400,18,28000,0.4344,65.97,4.8,9.84,16.18,15.3,0.0,6.7,0,1,1,1,2,1,>65%,Sprint
9060,CROSS,2100,7,4104,0.4776,90.28,1.3,5.17,13.22,15.0,0.0,10.0,0,2,1,3,4,1,>65%,Long
9061,CROSS,1609,8,4104,0.4776,85.09,2.1,5.85,9.44,15.0,0.0,10.0,0,2,1,4,4,1,>65%,Moyen
9066,TROT_ATTELE,2825,14,17500,0.3488,83.7,1.4,28.83,13.65,15.0,0.0,10.0,0,99,0,3,1,0,>65%,Fond
9070,TROT_ATTELE,2825,18,17500,0.3488,58.33,5.3,4.39,9.85,15.0,0.0,10.0,0,1,1,1,3,1,55-65%,Fond
9072,TROT_ATTELE,2825,18,17500,0.3488,55.72,5.2,0.54,13.43,15.0,0.0,10.0,0,99,0,99,1,0,55-65%,Fond
9073,CROSS,2700,16,20000,0.3488,66.64,5.1,5.76,7.86,15.0,0.0,10.0,0,2,1,99,3,1,>65%,Fond
9078,TROT_MONTE,2000,9,27000,0.4344,92.47,1.8,12.91,18.82,15.3,0.0,6.7,0,2,1,3,4,1,>65%,Long
9080,TROT_MONTE,2400,10,23000,0.4344,76.73,5.0,1.03,2.58,15.3,0.0,6.7,0,4,1,2,4,1,>65%,Fond
9081,TROT_MONTE,1400,18,22000,0.4344,63.36,6.3,2.17,12.66,15.3,0.0,6.7,0,1,1,1,1,1,55-65%,Sprint
9085,TROT_MONTE,1400,16,55000,0.4344,56.04,7.9,1.19,3.9,15.3,0.0,6.7,0,1,1,1,4,1,55-65%,Sprint
9086,TROT_MONTE,1400,10,19000,0.4344,81.36,4.7,1.89,12.84,15.3,0.0,6.7,0,3,1,4,4,1,>65%,Sprint
9087,TROT_MONTE,1400,18,20000,0.4344,66.0,5.4,1.5,4.92,15.3,0.0,6.7,0,1,1,1,2,1,>65%,Sprint
9089,TROT_MONTE,1400,18,22000,0.4344,62.03,5.9,23.91,13.48,15.3,0.0,6.7,0,5,1,99,1,1,55-65%,Sprint
9092,TROT_MONTE,1400,17,15000,0.4344,60.22,5.8,1.3,5.17,15.3,0.0,6.7,0,15,0,10,2,0,55-65%,Sprint
9097,CROSS,2150,16,12000,0.4205,76.32,3.4,10.64,9.41,17.1,0.0,11.4,0,1,1,1,2,1,>65%,Long
9098,CROSS,2150,13,8000,0.4205,72.4,4.2,10.19,9.57,17.1,0.0,11.4,0,99,0,99,2,0,>65%,Long
9100,CROSS,2950,13,31000,0.4205,74.54,3.6,3.84,12.51,17.1,0.0,11.4,0,5,1,99,4,1,>65%,Fond
9101,CROSS,2150,10,22000,0.4205,78.63,3.6,3.33,4.32,17.1,0.0,11.4,0,2,1,2,4,1,>65%,Long
9102,CROSS,2150,12,22000,0.4205,70.85,2.9,2.96,5.73,17.1,0.0,11.4,0,2,1,2,3,1,>65%,Long
9105,TROT_MONTE,1400,7,2444,0.5307,90.65,2.7,0.68,6.01,15.0,0.0,10.0,0,2,1,2,4,1,>65%,Sprint
9106,TROT_MONTE,1600,10,3057,0.5307,88.61,2.2,8.88,7.48,15.0,0.0,10.0,0,1,1,1,2,1,>65%,Moyen
9107,TROT_MONTE,1200,8,1793,0.5307,84.6,3.1,0.07,3.85,15.0,0.0,10.0,0,3,1,3,3,1,>65%,Sprint
9113,TROT_MONTE,1200,15,2000,0.5307,69.43,5.1,0.23,4.95,15.0,0.0,10.0,0,11,0,3,3,0,>65%,Sprint
9114,TROT_MONTE,1100,7,2198,0.5307,91.1,2.7,0.62,15.92,15.0,0.0,10.0,0,3,1,99,4,1,>65%,Sprint
9115,CROSS,2700,16,20000,0.3488,76.31,3.1,23.04,11.65,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Fond
9116,CROSS,2825,15,23000,0.3488,60.02,7.2,2.82,3.56,15.0,0.0,10.0,0,99,0,99,3,0,55-65%,Fond
9117,CROSS,2700,16,20000,0.3488,60.17,8.0,7.06,11.59,15.0,0.0,10.0,0,5,1,99,2,1,55-65%,Fond
9118,CROSS,2825,15,23000,0.3488,85.94,1.6,25.3,13.49,15.0,0.0,10.0,0,1,1,1,1,1,>65%,Fond
9122,CROSS,2950,11,29000,0.4205,82.7,2.5,3.18,21.05,17.1,0.0,11.4,0,4,1,2,4,1,>65%,Fond
9123,TROT_ATTELE,2950,16,26000,0.4205,67.66,5.5,1.09,7.22,17.1,0.0,11.4,0,1,1,1,3,1,>65%,Fond
9128,CROSS,2825,11,26000,0.3488,86.39,1.8,13.8,11.69,15.0,0.0,10.0,0,1,1,1,5,1,>65%,Fond
9129,CROSS,2950,11,23000,0.4205,80.22,3.1,3.38,8.48,17.1,0.0,11.4,0,99,0,6,2,0,>65%,Fond
9132,CROSS,2850,15,21000,0.3627,68.78,4.4,3.17,6.89,15.0,0.1,14.5,0,1,1,1,4,1,>65%,Fond
9133,CROSS,2850,16,21000,0.3627,74.99,1.9,22.56,12.39,15.0,0.1,14.5,0,99,0,99,1,0,>65%,Fond
9137,CROSS,2850,16,21000,0.3627,59.7,4.0,1.14,4.85,15.0,0.1,14.5,0,8,0,8,3,0,55-65%,Fond
9138,TROT_ATTELE,2850,13,21000,0.3627,75.31,2.5,4.61,10.45,15.0,0.1,14.5,0,2,1,3,3,1,>65%,Fond
9141,CROSS,2300,13,5000,0.4316,78.37,3.3,0.02,11.04,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Fond
9142,PLAT,4200,13,28000,0.4137,71.61,5.1,3.18,8.61,15.0,0.0,10.0,0,3,1,2,4,1,>65%,Fond
9144,CROSS,2300,10,5000,0.4316,89.5,1.4,17.02,24.41,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Fond
9145,CROSS,2300,9,3500,0.4316,90.4,1.6,11.94,19.94,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Fond
9148,CROSS,2840,13,3000,0.4316,73.09,3.5,16.0,9.86,15.0,0.0,10.0,0,2,1,99,2,1,>65%,Fond
9151,OBSTACLE,5200,8,23000,0.4137,88.48,2.3,14.89,18.91,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Fond
9152,TROT_MONTE,1400,14,14000,0.4137,63.78,7.3,3.53,12.43,15.0,0.0,10.0,0,3,1,99,2,1,55-65%,Sprint
9154,TROT_MONTE,1400,14,14000,0.4137,63.97,6.2,0.96,17.94,15.0,0.0,10.0,0,6,0,5,3,0,55-65%,Sprint
9155,PLAT,3600,9,26000,0.4137,90.77,1.6,17.43,24.69,15.0,0.0,10.0,0,2,1,99,3,1,>65%,Fond
9159,TROT_MONTE,1400,8,23000,0.4137,89.45,3.2,2.75,8.72,15.0,0.0,10.0,0,2,1,3,4,1,>65%,Sprint
9162,TROT_MONTE,2000,13,16000,0.4137,86.39,1.6,26.07,18.7,15.0,0.0,10.0,0,1,1,1,2,1,>65%,Long
9164,TROT_MONTE,1800,11,40000,0.4389,82.64,3.3,12.82,8.31,18.8,0.0,10.7,0,11,0,3,3,0,>65%,Moyen
9167,TROT_MONTE,1800,12,23000,0.4389,79.85,3.9,10.28,10.19,18.8,0.0,10.7,0,1,1,1,4,1,>65%,Moyen
9173,TROT_MONTE,2000,12,16000,0.4389,80.84,3.4,4.77,9.75,18.8,0.0,10.7,0,5,1,3,3,1,>65%,Long
9176,TROT_MONTE,1600,12,20000,0.4389,78.39,4.1,2.13,10.31,18.8,0.0,10.7,0,2,1,4,5,1,>65%,Moyen
9179,TROT_MONTE,2400,7,23000,0.4389,90.11,3.6,1.87,3.68,18.8,0.0,10.7,0,4,1,4,4,1,>65%,Fond
9183,CROSS,2300,8,3000,0.4316,86.0,2.9,0.42,6.09,15.0,0.0,10.0,0,1,1,1,4,1,>65%,Fond
9187,TROT_MONTE,2400,15,27000,0.4389,64.0,5.1,5.29,7.28,18.8,0.0,10.7,0,6,0,99,1,0,55-65%,Fond
9188,TROT_MONTE,2400,16,53000,0.4389,49.2,10.0,0.14,3.58,18.8,0.0,10.7,0,12,0,2,2,0,45-55%,Fond
9192,CROSS,2400,12,23000,0.3884,73.22,3.5,0.41,6.79,17.6,0.0,18.8,0,3,1,3,3,1,>65%,Fond
9193,CROSS,2900,12,30000,0.3884,84.01,3.1,3.09,10.72,17.6,0.0,18.8,0,3,1,2,4,1,>65%,Fond
9194,CROSS,2400,14,23000,0.3884,74.59,3.5,1.09,1.52,17.6,0.0,18.8,0,5,1,7,5,1,>65%,Fond
9196,CROSS,2850,16,24000,0.3627,69.5,3.7,3.63,7.43,15.0,0.1,14.5,0,3,1,6,4,1,>65%,Fond
9197,CROSS,2850,12,24000,0.3627,82.2,2.5,9.3,12.1,15.0,0.1,14.5,0,2,1,3,4,1,>65%,Fond
9204,CROSS,2850,11,31000,0.3627,76.45,3.7,3.41,15.02,15.0,0.1,14.5,0,4,1,4,3,1,>65%,Fond
9206,CROSS,2850,11,27000,0.3627,80.68,2.4,7.44,8.02,15.0,0.1,14.5,0,2,1,4,3,1,>65%,Fond
9210,TROT_MONTE,2000,15,17000,0.4137,78.37,3.9,12.74,8.72,15.0,0.0,10.0,0,4,1,13,4,1,>65%,Long
9212,TROT_MONTE,2000,15,15000,0.4137,55.27,8.0,2.28,4.94,15.0,0.0,10.0,0,2,1,2,2,1,55-65%,Long
9215,TROT_MONTE,1400,15,18000,0.4137,64.45,5.0,6.54,5.38,15.0,0.0,10.0,0,2,1,6,2,1,55-65%,Sprint
9216,TROT_MONTE,2000,15,15000,0.4137,58.16,7.8,2.15,10.54,15.0,0.0,10.0,0,5,1,99,2,1,55-65%,Long
9219,CROSS,2400,14,17500,0.3884,71.86,3.3,7.83,6.53,17.6,0.0,18.8,0,1,1,1,3,1,>65%,Fond
9221,CROSS,2400,14,17500,0.3884,57.8,7.4,7.33,11.94,17.6,0.0,18.8,0,99,0,99,2,0,55-65%,Fond
9222,CROSS,2900,12,17500,0.3884,84.83,1.6,32.81,18.21,17.6,0.0,18.8,0,1,1,1,4,1,>65%,Fond
9223,TROT_ATTELE,2400,15,17500,0.3884,73.15,2.6,5.83,6.23,17.6,0.0,18.8,0,2,1,4,3,1,>65%,Fond
9225,TROT_MONTE,2600,13,15000,0.4445,69.19,4.9,28.41,16.09,15.0,0.0,10.0,0,4,1,99,1,1,>65%,Fond
