date,hippodrome,temperature,precipitation,vent_kmh,terrain_lourd,date_str,hippo_str
2025-02-01,CAGNES/MER,9.6,0.0,12.1,0,2025-02-01,CAGNES/MER
2025-02-02,DORTMUND,15.0,0.0,10.0,0,2025-02-02,DORTMUND
2025-02-02,VINCENNES,4.7,0.0,2.7,0,2025-02-02,VINCENNES
2025-02-02,AGEN LA GARENNE,15.0,0.0,10.0,0,2025-02-02,AGEN LA GARENNE
2025-02-02,VALPARAISO,15.0,0.0,10.0,0,2025-02-02,VALPARAISO
2025-02-02,CAGNES/MER,14.0,0.0,5.2,0,2025-02-02,CAGNES/MER
2025-02-02,SAINT GALMIER,15.0,0.0,10.0,0,2025-02-02,SAINT GALMIER
2025-02-03,MONCHENGLADBACH,15.0,0.0,10.0,0,2025-02-03,MONCHENGLADBACH
2025-02-03,CAGNES/MER,16.1,0.0,5.4,0,2025-02-03,CAGNES/MER
2025-02-03,WOLVERHAMPTON,15.0,0.0,10.0,0,2025-02-03,WOLVERHAMPTON
2025-02-03,CHATEAUBRIANT,15.0,0.0,10.0,0,2025-02-03,CHATEAUBRIANT
2025-02-03,GRAIGNES,15.0,0.0,10.0,0,2025-02-03,GRAIGNES
2025-02-04,SON PARDO,15.0,0.0,10.0,0,2025-02-04,SON PARDO
2025-02-04,VINCENNES,1.9,0.0,9.8,0,2025-02-04,VINCENNES
2025-02-04,LYON LA SOIE,2.7,0.0,5.9,0,2025-02-04,LYON LA SOIE
2025-02-04,MONS (GHLIN),15.0,0.0,10.0,0,2025-02-04,MONS (GHLIN)
2025-02-04,PAU,13.2,0.0,2.7,0,2025-02-04,PAU
2025-02-04,CAGNES/MER,12.9,0.0,6.0,0,2025-02-04,CAGNES/MER
2025-02-05,HAPPY VALLEY,15.0,0.0,10.0,0,2025-02-05,HAPPY VALLEY
2025-02-05,CAGNES/MER,13.4,0.0,6.1,0,2025-02-05,CAGNES/MER
2025-02-05,KEMPTON PARK,15.0,0.0,10.0,0,2025-02-05,KEMPTON PARK
2025-02-05,MAUQUENCHY,8.6,0.0,6.7,0,2025-02-05,MAUQUENCHY
2025-02-05,LAVAL,10.6,0.0,9.9,0,2025-02-05,LAVAL
2025-02-06,MONS (GHLIN),15.0,0.0,10.0,0,2025-02-06,MONS (GHLIN)
2025-02-06,VINCENNES,4.4,0.0,15.5,0,2025-02-06,VINCENNES
2025-02-06,SOUTHWELL,15.0,0.0,10.0,0,2025-02-06,SOUTHWELL
2025-02-06,BORELY,15.0,0.0,10.0,0,2025-02-06,BORELY
2025-02-06,PORNICHET,15.0,0.0,10.0,0,2025-02-06,PORNICHET
2025-02-07,STRAUBING,15.0,0.0,10.0,0,2025-02-07,STRAUBING
2025-02-07,VINCENNES,6.2,0.0,10.3,0,2025-02-07,VINCENNES
2025-02-07,LYON LA SOIE,9.9,0.0,22.8,0,2025-02-07,LYON LA SOIE
2025-02-07,ARGENTAN,15.0,0.0,10.0,0,2025-02-07,ARGENTAN
2025-02-07,CHANTILLY,4.0,0.0,15.3,0,2025-02-07,CHANTILLY
2025-02-08,WOLVEGA,15.0,0.0,10.0,0,2025-02-08,WOLVEGA
2025-02-08,VINCENNES,6.2,0.0,11.7,0,2025-02-08,VINCENNES
2025-02-08,LA CEPIERE,15.0,0.0,10.0,0,2025-02-08,LA CEPIERE
2025-02-08,CAGNES/MER,12.0,0.0,10.5,0,2025-02-08,CAGNES/MER
2025-02-08,DEAUVILLE,6.2,0.1,16.8,0,2025-02-08,DEAUVILLE
2025-02-09,SHA TIN (HONG KONG),15.0,0.0,10.0,0,2025-02-09,SHA TIN (HONG KONG)
2025-02-09,GELSENKIRCHEN,15.0,0.0,10.0,0,2025-02-09,GELSENKIRCHEN
2025-02-09,VINCENNES,6.3,0.0,8.1,0,2025-02-09,VINCENNES
2025-02-09,HYERES,15.0,0.0,10.0,0,2025-02-09,HYERES
2025-02-09,LE BOUSCAT,15.0,0.0,10.0,0,2025-02-09,LE BOUSCAT
2025-02-09,KRIEAU (VIENNE),15.0,0.0,10.0,0,2025-02-09,KRIEAU (VIENNE)
2025-02-09,SAN ISIDRO,15.0,0.0,10.0,0,2025-02-09,SAN ISIDRO
2025-02-09,PAU,10.2,0.0,3.1,0,2025-02-09,PAU
2025-02-10,CASABLANCA,16.5,0.0,6.4,0,2025-02-10,CASABLANCA
2025-02-10,CAGNES/MER,12.5,0.0,5.1,0,2025-02-10,CAGNES/MER
2025-02-10,MONS (GHLIN),15.0,0.0,10.0,0,2025-02-10,MONS (GHLIN)
2025-02-10,AGEN LA GARENNE,15.0,0.0,10.0,0,2025-02-10,AGEN LA GARENNE
2025-02-10,PONT DE VIVAUX,15.0,0.0,10.0,0,2025-02-10,PONT DE VIVAUX
2025-02-11,SON PARDO,15.0,0.0,10.0,0,2025-02-11,SON PARDO
2025-02-11,VINCENNES,6.1,0.0,4.2,0,2025-02-11,VINCENNES
2025-02-11,WOLVERHAMPTON,15.0,0.0,10.0,0,2025-02-11,WOLVERHAMPTON
2025-02-11,PAU,14.6,0.0,2.2,0,2025-02-11,PAU
2025-02-11,CAGNES/MER,12.2,0.0,6.3,0,2025-02-11,CAGNES/MER
2025-02-12,SHA TIN (HONG KONG),15.0,0.0,10.0,0,2025-02-12,SHA TIN (HONG KONG)
2025-02-12,VINCENNES,5.4,0.0,5.4,0,2025-02-12,VINCENNES
2025-02-12,KEMPTON PARK,15.0,0.0,10.0,0,2025-02-12,KEMPTON PARK
2025-02-12,CAGNES/MER,12.2,0.0,3.6,0,2025-02-12,CAGNES/MER
2025-02-12,LYON LA SOIE,13.9,0.0,12.4,0,2025-02-12,LYON LA SOIE
2025-02-13,CHANTILLY,6.0,0.0,8.1,0,2025-02-13,CHANTILLY
2025-02-13,CAGNES/MER,12.3,0.0,5.5,0,2025-02-13,CAGNES/MER
2025-02-13,GRAIGNES,15.0,0.0,10.0,0,2025-02-13,GRAIGNES
2025-02-13,PORNICHET,15.0,0.0,10.0,0,2025-02-13,PORNICHET
2025-02-14,KARLSHORST,15.0,0.0,10.0,0,2025-02-14,KARLSHORST
2025-02-14,VINCENNES,4.3,0.0,8.8,0,2025-02-14,VINCENNES
2025-02-14,WOLVEGA,15.0,0.0,10.0,0,2025-02-14,WOLVEGA
2025-02-14,NANTES,6.6,0.0,12.0,0,2025-02-14,NANTES
2025-02-14,CHANTILLY,0.6,0.0,9.4,0,2025-02-14,CHANTILLY
2025-02-15,KUURNE,15.0,0.0,10.0,0,2025-02-15,KUURNE
2025-02-15,AUTEUIL,4.2,0.0,8.0,0,2025-02-15,AUTEUIL
2025-02-15,NIMES,15.0,0.0,10.0,0,2025-02-15,NIMES
2025-02-15,SAN ISIDRO,15.0,0.0,10.0,0,2025-02-15,SAN ISIDRO
2025-02-15,AGEN LA GARENNE,15.0,0.0,10.0,0,2025-02-15,AGEN LA GARENNE
2025-02-15,LAVAL,7.6,0.0,12.9,0,2025-02-15,LAVAL
2025-02-16,SHA TIN (HONG KONG),15.0,0.0,10.0,0,2025-02-16,SHA TIN (HONG KONG)
2025-02-16,ANGERS,15.0,0.0,10.0,0,2025-02-16,ANGERS
2025-02-16,VINCENNES,5.6,0.0,9.8,0,2025-02-16,VINCENNES
2025-02-16,PARAY LE MONIAL,15.0,0.0,10.0,0,2025-02-16,PARAY LE MONIAL
2025-02-16,PALERMO,15.0,0.0,10.0,0,2025-02-16,PALERMO
2025-02-16,KRIEAU (VIENNE),15.0,0.0,10.0,0,2025-02-16,KRIEAU (VIENNE)
2025-02-16,DORTMUND,15.0,0.0,10.0,0,2025-02-16,DORTMUND
2025-02-16,CAGNES/MER,11.3,0.0,2.1,0,2025-02-16,CAGNES/MER
2025-02-17,STRAUBING,15.0,0.0,10.0,0,2025-02-17,STRAUBING
2025-02-17,VINCENNES,5.8,0.0,5.4,0,2025-02-17,VINCENNES
2025-02-17,VALPARAISO,15.0,0.0,10.0,0,2025-02-17,VALPARAISO
2025-02-17,BORELY,15.0,0.0,10.0,0,2025-02-17,BORELY
2025-02-17,SAINT GALMIER,15.0,0.0,10.0,0,2025-02-17,SAINT GALMIER
2025-02-18,SON PARDO,15.0,0.0,10.0,0,2025-02-18,SON PARDO
2025-02-18,VINCENNES,7.7,0.0,9.5,0,2025-02-18,VINCENNES
2025-02-18,WOLVERHAMPTON,15.0,0.0,10.0,0,2025-02-18,WOLVERHAMPTON
2025-02-18,PAU,18.6,0.0,7.4,0,2025-02-18,PAU
2025-02-18,CAGNES/MER,10.1,0.0,5.9,0,2025-02-18,CAGNES/MER
2025-02-19,FONTAINEBLEAU,11.6,0.0,7.2,0,2025-02-19,FONTAINEBLEAU
2025-02-19,CAGNES/MER,11.3,0.0,13.2,0,2025-02-19,CAGNES/MER
2025-02-19,MAUQUENCHY,8.5,0.0,13.1,0,2025-02-19,MAUQUENCHY
2025-02-19,LA CEPIERE,15.0,0.0,10.0,0,2025-02-19,LA CEPIERE
2025-02-20,MONS (GHLIN),15.0,0.0,10.0,0,2025-02-20,MONS (GHLIN)
2025-02-20,VINCENNES,13.3,0.1,8.5,0,2025-02-20,VINCENNES
2025-02-20,NEWCASTLE,15.0,0.0,10.0,0,2025-02-20,NEWCASTLE
2025-02-20,PORNICHET,15.0,0.0,10.0,0,2025-02-20,PORNICHET
2025-02-20,CHANTILLY,11.8,0.1,12.3,0,2025-02-20,CHANTILLY
2025-02-21,MONS (GHLIN),15.0,0.0,10.0,0,2025-02-21,MONS (GHLIN)
2025-02-21,VINCENNES,15.7,0.0,13.2,0,2025-02-21,VINCENNES
2025-02-21,CAGNES/MER,11.7,0.0,5.9,0,2025-02-21,CAGNES/MER
2025-02-21,MONT DE MARSAN,15.0,0.0,10.0,0,2025-02-21,MONT DE MARSAN
2025-02-21,CHANTILLY,14.9,0.0,15.2,0,2025-02-21,CHANTILLY
2025-02-22,GELSENKIRCHEN,15.0,0.0,10.0,0,2025-02-22,GELSENKIRCHEN
2025-02-22,CAGNES/MER,12.2,0.5,5.1,0,2025-02-22,CAGNES/MER
2025-02-22,KING ABDULAZIZ RIYAD,15.0,0.0,10.0,0,2025-02-22,KING ABDULAZIZ RIYAD
2025-02-22,WOLVEGA,15.0,0.0,10.0,0,2025-02-22,WOLVEGA
2025-02-22,NANTES,13.1,0.1,13.7,0,2025-02-22,NANTES
2025-02-22,AMIENS,9.6,1.5,16.4,0,2025-02-22,AMIENS
2025-02-23,SHA TIN (HONG KONG),15.0,0.0,10.0,0,2025-02-23,SHA TIN (HONG KONG)
2025-02-23,MACHECOUL,15.0,0.0,10.0,0,2025-02-23,MACHECOUL
2025-02-23,VINCENNES,14.0,0.0,15.0,0,2025-02-23,VINCENNES
2025-02-23,AGEN LA GARENNE,15.0,0.0,10.0,0,2025-02-23,AGEN LA GARENNE
2025-02-23,VALPARAISO,15.0,0.0,10.0,0,2025-02-23,VALPARAISO
2025-02-23,KRIEAU (VIENNE),15.0,0.0,10.0,0,2025-02-23,KRIEAU (VIENNE)
2025-02-23,LYON LA SOIE,13.9,0.0,2.0,0,2025-02-23,LYON LA SOIE
2025-02-23,CAGNES/MER,15.3,0.0,8.1,0,2025-02-23,CAGNES/MER
2025-02-24,STRAUBING,15.0,0.0,10.0,0,2025-02-24,STRAUBING
2025-02-24,AUTEUIL,12.5,0.2,15.9,0,2025-02-24,AUTEUIL
2025-02-24,WOLVERHAMPTON,15.0,0.0,10.0,0,2025-02-24,WOLVERHAMPTON
2025-02-24,LA CEPIERE,15.0,0.0,10.0,0,2025-02-24,LA CEPIERE
2025-02-24,LE CROISE LAROCHE,11.1,0.0,17.5,0,2025-02-24,LE CROISE LAROCHE
2025-02-25,SON PARDO,15.0,0.0,10.0,0,2025-02-25,SON PARDO
2025-02-25,CAGNES/MER,13.9,0.0,10.2,0,2025-02-25,CAGNES/MER
2025-02-25,MONS (GHLIN),15.0,0.0,10.0,0,2025-02-25,MONS (GHLIN)
2025-02-25,FONTAINEBLEAU,8.9,2.1,6.7,1,2025-02-25,FONTAINEBLEAU
2025-02-25,MAUQUENCHY,7.8,0.7,23.3,0,2025-02-25,MAUQUENCHY
2025-02-26,HAPPY VALLEY,15.0,0.0,10.0,0,2025-02-26,HAPPY VALLEY
2025-02-26,VINCENNES,10.8,0.0,19.7,0,2025-02-26,VINCENNES
2025-02-26,KEMPTON PARK,15.0,0.0,10.0,0,2025-02-26,KEMPTON PARK
2025-02-26,ANGERS,15.0,0.0,10.0,0,2025-02-26,ANGERS
2025-02-26,CAGNES/MER,16.8,0.0,8.0,0,2025-02-26,CAGNES/MER
2025-02-27,CHANTILLY,9.3,0.1,19.1,0,2025-02-27,CHANTILLY
2025-02-27,TURFFONTEIN,15.0,0.0,10.0,0,2025-02-27,TURFFONTEIN
2025-02-27,CAGNES/MER,14.4,0.0,6.1,0,2025-02-27,CAGNES/MER
2025-02-27,LYON LA SOIE,10.1,0.0,8.2,0,2025-02-27,LYON LA SOIE
2025-02-27,CHELMSFORD,15.0,0.0,10.0,0,2025-02-27,CHELMSFORD
2025-02-27,LAVAL,10.3,0.0,13.1,0,2025-02-27,LAVAL
2025-02-28,CORDEMAIS,15.0,0.0,10.0,0,2025-02-28,CORDEMAIS
2025-02-28,VINCENNES,8.3,0.0,12.3,0,2025-02-28,VINCENNES
2025-02-28,CAGNES/MER,10.1,0.0,1.5,0,2025-02-28,CAGNES/MER
2025-02-28,AVENCHES,15.0,0.0,10.0,0,2025-02-28,AVENCHES
2025-02-28,CHANTILLY,8.0,0.2,12.1,0,2025-02-28,CHANTILLY
2025-03-01,LIGNIERES,15.0,0.0,10.0,0,2025-03-01,LIGNIERES
2025-03-01,VINCENNES,6.4,0.0,16.0,0,2025-03-01,VINCENNES
2025-03-01,HYERES,15.0,0.0,10.0,0,2025-03-01,HYERES
2025-03-01,WOLVEGA,15.0,0.0,10.0,0,2025-03-01,WOLVEGA
2025-03-01,PORNICHET,15.0,0.0,10.0,0,2025-03-01,PORNICHET
2025-03-01,FONTAINEBLEAU,7.5,0.0,19.7,0,2025-03-01,FONTAINEBLEAU
2025-03-02,MONT DE MARSAN,15.0,0.0,10.0,0,2025-03-02,MONT DE MARSAN
2025-03-02,AUTEUIL,10.2,0.0,9.2,0,2025-03-02,AUTEUIL
2025-03-02,SHA TIN (HONG KONG),15.0,0.0,10.0,0,2025-03-02,SHA TIN (HONG KONG)
2025-03-02,CAGNES/MER,15.1,0.0,12.7,0,2025-03-02,CAGNES/MER
2025-03-02,CHATILLON/CHALARONNE,15.0,0.0,10.0,0,2025-03-02,CHATILLON/CHALARONNE
2025-03-02,KRIEAU (VIENNE),15.0,0.0,10.0,0,2025-03-02,KRIEAU (VIENNE)
2025-03-02,AGEN LA GARENNE,15.0,0.0,10.0,0,2025-03-02,AGEN LA GARENNE
2025-03-02,VIRE,15.0,0.0,10.0,0,2025-03-02,VIRE
2025-03-02,LYON LA SOIE,8.9,0.0,11.1,0,2025-03-02,LYON LA SOIE
2025-03-03,CASABLANCA,13.6,0.0,11.0,0,2025-03-03,CASABLANCA
2025-03-03,CAEN,15.0,0.0,10.0,0,2025-03-03,CAEN
2025-03-03,LE CROISE LAROCHE,9.9,0.0,4.3,0,2025-03-03,LE CROISE LAROCHE
2025-03-03,AGEN LA GARENNE,15.0,0.0,10.0,0,2025-03-03,AGEN LA GARENNE
2025-03-03,LA CEPIERE,15.0,0.0,10.0,0,2025-03-03,LA CEPIERE
2025-03-04,SON PARDO,15.0,0.0,10.0,0,2025-03-04,SON PARDO
2025-03-04,CHANTILLY,13.2,0.0,6.5,0,2025-03-04,CHANTILLY
2025-03-04,KUURNE,15.0,0.0,10.0,0,2025-03-04,KUURNE
2025-03-04,COMPIEGNE,9.7,0.0,3.1,0,2025-03-04,COMPIEGNE
2025-03-04,CAGNES/MER,14.8,0.0,7.8,0,2025-03-04,CAGNES/MER
2025-03-05,HAPPY VALLEY,15.0,0.0,10.0,0,2025-03-05,HAPPY VALLEY
2025-03-05,AMIENS,14.8,0.0,5.3,0,2025-03-05,AMIENS
2025-03-05,KEMPTON PARK,15.0,0.0,10.0,0,2025-03-05,KEMPTON PARK
2025-03-05,LE BOUSCAT,15.0,0.0,10.0,0,2025-03-05,LE BOUSCAT
2025-03-05,SAINT GALMIER,15.0,0.0,10.0,0,2025-03-05,SAINT GALMIER
2025-03-06,HAMBOURG,5.5,0.0,10.3,0,2025-03-06,HAMBOURG
2025-03-06,SAINT-CLOUD,16.1,0.0,12.6,0,2025-03-06,SAINT-CLOUD
2025-03-06,WOLVEGA,15.0,0.0,10.0,0,2025-03-06,WOLVEGA
2025-03-06,CAEN,15.0,0.0,10.0,0,2025-03-06,CAEN
2025-03-06,LAVAL,14.9,0.0,13.9,0,2025-03-06,LAVAL
2025-03-07,AVENCHES,15.0,0.0,10.0,0,2025-03-07,AVENCHES
2025-03-07,ENGHIEN,16.0,0.0,7.6,0,2025-03-07,ENGHIEN
2025-03-07,LA CEPIERE,15.0,0.0,10.0,0,2025-03-07,LA CEPIERE
2025-03-07,CAGNES/MER,12.0,0.0,4.9,0,2025-03-07,CAGNES/MER
2025-03-07,PONTCHATEAU,15.6,0.0,26.3,0,2025-03-07,PONTCHATEAU
2025-03-07,FONTAINEBLEAU,17.0,0.0,11.1,0,2025-03-07,FONTAINEBLEAU
2025-03-08,MONS (GHLIN),15.0,0.0,10.0,0,2025-03-08,MONS (GHLIN)
2025-03-08,AUTEUIL,17.6,0.0,10.6,0,2025-03-08,AUTEUIL
2025-03-08,PONT DE VIVAUX,15.0,0.0,10.0,0,2025-03-08,PONT DE VIVAUX
2025-03-08,LE BOUSCAT,15.0,0.0,10.0,0,2025-03-08,LE BOUSCAT
2025-03-08,LE CROISE LAROCHE,18.4,0.0,17.7,0,2025-03-08,LE CROISE LAROCHE
2025-03-09,SHA TIN (HONG KONG),15.0,0.0,10.0,0,2025-03-09,SHA TIN (HONG KONG)
2025-03-09,DORTMUND,15.0,0.0,10.0,0,2025-03-09,DORTMUND
2025-03-09,CAGNES/MER,16.1,0.0,31.3,0,2025-03-09,CAGNES/MER
2025-03-09,LA CAPELLE,15.0,0.0,10.0,0,2025-03-09,LA CAPELLE
2025-03-09,MOULINS,15.0,0.0,10.0,0,2025-03-09,MOULINS
2025-03-09,KRIEAU (VIENNE),15.0,0.0,10.0,0,2025-03-09,KRIEAU (VIENNE)
2025-03-09,CHANTILLY,16.9,0.0,7.5,0,2025-03-09,CHANTILLY
2025-03-09,LA CEPIERE,15.0,0.0,10.0,0,2025-03-09,LA CEPIERE
2025-03-10,JARLSBERG,15.0,0.0,10.0,0,2025-03-10,JARLSBERG
2025-03-10,CAEN,15.0,0.0,10.0,0,2025-03-10,CAEN
2025-03-10,NEWCASTLE,15.0,0.0,10.0,0,2025-03-10,NEWCASTLE
2025-03-10,LYON LA SOIE,13.9,0.0,18.1,0,2025-03-10,LYON LA SOIE
2025-03-10,LE MANS,15.0,0.0,10.0,0,2025-03-10,LE MANS
2025-03-11,SON PARDO,15.0,0.0,10.0,0,2025-03-11,SON PARDO
2025-03-11,SAINT-CLOUD,8.6,0.0,12.4,0,2025-03-11,SAINT-CLOUD
2025-03-11,CHELTENHAM,15.0,0.0,10.0,0,2025-03-11,CHELTENHAM
2025-03-11,MONS (GHLIN),15.0,0.0,10.0,0,2025-03-11,MONS (GHLIN)
2025-03-11,FONTAINEBLEAU,12.7,0.0,1.2,0,2025-03-11,FONTAINEBLEAU
2025-03-11,ENGHIEN,9.0,0.1,11.3,0,2025-03-11,ENGHIEN
2025-03-12,HAPPY VALLEY,15.0,0.0,10.0,0,2025-03-12,HAPPY VALLEY
2025-03-12,LAVAL,7.8,0.0,9.7,0,2025-03-12,LAVAL
2025-03-12,CHELTENHAM,15.0,0.0,10.0,0,2025-03-12,CHELTENHAM
2025-03-12,WOLVERHAMPTON,15.0,0.0,10.0,0,2025-03-12,WOLVERHAMPTON
2025-03-12,COMPIEGNE,6.8,0.1,9.0,0,2025-03-12,COMPIEGNE
2025-03-12,LYON LA SOIE,11.2,0.1,8.3,0,2025-03-12,LYON LA SOIE
2025-03-13,MUNICH-DAGLFING,15.0,0.0,10.0,0,2025-03-13,MUNICH-DAGLFING
2025-03-13,CHANTILLY,6.8,0.0,9.0,0,2025-03-13,CHANTILLY
2025-03-13,CHELTENHAM,15.0,0.0,10.0,0,2025-03-13,CHELTENHAM
2025-03-13,NEWCASTLE,15.0,0.0,10.0,0,2025-03-13,NEWCASTLE
2025-03-13,CAEN,15.0,0.0,10.0,0,2025-03-13,CAEN
2025-03-13,PONT DE VIVAUX,15.0,0.0,10.0,0,2025-03-13,PONT DE VIVAUX
2025-03-14,MONS (GHLIN),15.0,0.0,10.0,0,2025-03-14,MONS (GHLIN)
2025-03-14,ENGHIEN,6.9,0.0,12.8,0,2025-03-14,ENGHIEN
2025-03-14,CHELTENHAM,15.0,0.0,10.0,0,2025-03-14,CHELTENHAM
2025-03-14,LA CEPIERE,15.0,0.0,10.0,0,2025-03-14,LA CEPIERE
2025-03-14,WOLVEGA,15.0,0.0,10.0,0,2025-03-14,WOLVEGA
2025-03-14,BORELY,15.0,0.0,10.0,0,2025-03-14,BORELY
2025-03-14,FONTAINEBLEAU,6.8,0.3,10.1,0,2025-03-14,FONTAINEBLEAU
2025-03-15,SENONNES POUANCE,15.0,0.0,10.0,0,2025-03-15,SENONNES POUANCE
2025-03-15,SHA TIN (HONG KONG),15.0,0.0,10.0,0,2025-03-15,SHA TIN (HONG KONG)
2025-03-15,AUTEUIL,8.1,0.0,20.5,0,2025-03-15,AUTEUIL
2025-03-15,LE CROISE LAROCHE,5.6,0.0,20.3,0,2025-03-15,LE CROISE LAROCHE
2025-03-15,SAINT GALMIER,15.0,0.0,10.0,0,2025-03-15,SAINT GALMIER
2025-03-15,SAN ISIDRO,15.0,0.0,10.0,0,2025-03-15,SAN ISIDRO
2025-03-15,REIMS,15.0,0.0,10.0,0,2025-03-15,REIMS
2025-03-15,LISIEUX,15.0,0.0,10.0,0,2025-03-15,LISIEUX
2025-03-16,DORTMUND,15.0,0.0,10.0,0,2025-03-16,DORTMUND
2025-03-16,SAINT-CLOUD,9.4,0.0,14.5,0,2025-03-16,SAINT-CLOUD
2025-03-16,LYON-PARILLY,8.0,0.0,2.3,0,2025-03-16,LYON-PARILLY
2025-03-16,SANTIAGO,15.0,0.0,10.0,0,2025-03-16,SANTIAGO
2025-03-16,AGEN LA GARENNE,15.0,0.0,10.0,0,2025-03-16,AGEN LA GARENNE
2025-03-16,CAGNES-SUR-MER GAZON,14.4,0.0,24.2,0,2025-03-16,CAGNES-SUR-MER GAZON
2025-03-16,AMIENS,7.3,0.0,17.5,0,2025-03-16,AMIENS
2025-03-16,GRAIGNES,15.0,0.0,10.0,0,2025-03-16,GRAIGNES
2025-03-17,CASABLANCA,16.0,0.0,14.5,0,2025-03-17,CASABLANCA
2025-03-17,CHANTILLY,11.1,0.0,16.5,0,2025-03-17,CHANTILLY
2025-03-17,CHATILLON/CHALARONNE,15.0,0.0,10.0,0,2025-03-17,CHATILLON/CHALARONNE
2025-03-17,VALPARAISO,15.0,0.0,10.0,0,2025-03-17,VALPARAISO
2025-03-17,CAEN,15.0,0.0,10.0,0,2025-03-17,CAEN
2025-03-17,MAUQUENCHY,9.4,0.0,21.4,0,2025-03-17,MAUQUENCHY
2025-03-18,SON PARDO,15.0,0.0,10.0,0,2025-03-18,SON PARDO
2025-03-18,FONTAINEBLEAU,11.8,0.0,11.8,0,2025-03-18,FONTAINEBLEAU
2025-03-18,MONS (GHLIN),15.0,0.0,10.0,0,2025-03-18,MONS (GHLIN)
2025-03-18,MESLAY DU MAINE,10.3,0.0,15.8,0,2025-03-18,MESLAY DU MAINE
2025-03-18,ENGHIEN,11.1,0.0,12.2,0,2025-03-18,ENGHIEN
2025-03-19,HAPPY VALLEY,15.0,0.0,10.0,0,2025-03-19,HAPPY VALLEY
2025-03-19,ARGENTAN,15.0,0.0,10.0,0,2025-03-19,ARGENTAN
2025-03-19,VALPARAISO,15.0,0.0,10.0,0,2025-03-19,VALPARAISO
2025-03-19,BORELY,15.0,0.0,10.0,0,2025-03-19,BORELY
2025-03-19,LA CEPIERE,15.0,0.0,10.0,0,2025-03-19,LA CEPIERE
2025-03-20,AVENCHES,15.0,0.0,10.0,0,2025-03-20,AVENCHES
2025-03-20,SAINT-CLOUD,17.5,0.0,8.4,0,2025-03-20,SAINT-CLOUD
2025-03-20,NEWCASTLE,15.0,0.0,10.0,0,2025-03-20,NEWCASTLE
2025-03-20,CAEN,15.0,0.0,10.0,0,2025-03-20,CAEN
2025-03-20,REIMS,15.0,0.0,10.0,0,2025-03-20,REIMS
2025-03-21,BORELY,15.0,0.0,10.0,0,2025-03-21,BORELY
2025-03-21,VINCENNES,19.0,0.0,12.0,0,2025-03-21,VINCENNES
2025-03-21,LA CEPIERE,15.0,0.0,10.0,0,2025-03-21,LA CEPIERE
2025-03-21,LE CROISE LAROCHE,18.0,0.0,18.4,0,2025-03-21,LE CROISE LAROCHE
2025-03-21,LE MANS,15.0,0.0,10.0,0,2025-03-21,LE MANS
2025-03-22,STRASBOURG,15.0,0.0,10.0,0,2025-03-22,STRASBOURG
2025-03-22,VINCENNES,15.9,0.0,9.6,0,2025-03-22,VINCENNES
2025-03-22,PARAY LE MONIAL,15.0,0.0,10.0,0,2025-03-22,PARAY LE MONIAL
2025-03-22,WOLVEGA,15.0,0.0,10.0,0,2025-03-22,WOLVEGA
2025-03-22,PONT DE VIVAUX,15.0,0.0,10.0,0,2025-03-22,PONT DE VIVAUX
2025-03-22,LA TESTE,15.0,0.0,10.0,0,2025-03-22,LA TESTE
2025-03-23,MONT DE MARSAN,15.0,0.0,10.0,0,2025-03-23,MONT DE MARSAN
2025-03-23,SHA TIN (HONG KONG),15.0,0.0,10.0,0,2025-03-23,SHA TIN (HONG KONG)
2025-03-23,AUTEUIL,13.1,0.1,9.5,0,2025-03-23,AUTEUIL
2025-03-23,CAVAILLON,15.0,0.0,10.0,0,2025-03-23,CAVAILLON
2025-03-23,LA CAPELLE,15.0,0.0,10.0,0,2025-03-23,LA CAPELLE
2025-03-23,KRIEAU (VIENNE),15.0,0.0,10.0,0,2025-03-23,KRIEAU (VIENNE)
2025-03-23,LYON LA SOIE,13.6,0.0,12.1,0,2025-03-23,LYON LA SOIE
2025-03-23,AGEN LA GARENNE,15.0,0.0,10.0,0,2025-03-23,AGEN LA GARENNE
2025-03-24,JARLSBERG,15.0,0.0,10.0,0,2025-03-24,JARLSBERG
2025-03-24,CHANTILLY,14.6,0.2,9.7,0,2025-03-24,CHANTILLY
2025-03-24,SANTIAGO,15.0,0.0,10.0,0,2025-03-24,SANTIAGO
2025-03-24,COMPIEGNE,15.5,0.1,5.4,0,2025-03-24,COMPIEGNE
2025-03-24,LE CROISE LAROCHE,12.2,0.0,14.3,0,2025-03-24,LE CROISE LAROCHE
2025-03-25,SON PARDO,15.0,0.0,10.0,0,2025-03-25,SON PARDO
2025-03-25,SAINT-CLOUD,12.6,0.0,9.5,0,2025-03-25,SAINT-CLOUD
2025-03-25,KUURNE,15.0,0.0,10.0,0,2025-03-25,KUURNE
2025-03-25,MAURE DE BRETAGNE,15.0,0.0,10.0,0,2025-03-25,MAURE DE BRETAGNE
2025-03-25,ENGHIEN,13.4,0.0,10.7,0,2025-03-25,ENGHIEN
2025-03-26,SHA TIN (HONG KONG),15.0,0.0,10.0,0,2025-03-26,SHA TIN (HONG KONG)
2025-03-26,SALON DE PROVENCE,15.0,0.0,10.0,0,2025-03-26,SALON DE PROVENCE
2025-03-26,KEMPTON PARK,15.0,0.0,10.0,0,2025-03-26,KEMPTON PARK
2025-03-26,CAEN,15.0,0.0,10.0,0,2025-03-26,CAEN
